2,2028,4,978299773
2,2571,4,978299773
2,457,4,978299773
2,2916,3,978299809
2,1610,5,978299809
2,480,5,978299809
2,163,4,978299809
2,380,5,978299809
2,3418,4,978299809
2,3256,2,978299839
2,1408,3,978299839
2,21,1,978299839
2,349,4,978299839
3,593,3,978297018
3,2858,4,978297039
3,3534,3,978297068
3,1968,4,978297068
3,1431,3,978297095
3,1961,4,978297095
3,1266,5,978297396
3,1378,5,978297419
3,1379,4,978297419
3,3671,5,978297419
3,590,4,978297439
3,260,5,978297512
3,1196,4,978297539
3,2871,4,978297539
3,1197,5,978297570
3,1198,5,978297570
3,3168,4,978297570
3,1210,4,978297600
3,1291,4,978297600
3,2167,5,978297600
3,1580,3,978297663
3,1261,1,978297663
3,480,4,978297690
3,1615,5,978297710
3,653,4,978297757
3,733,5,978297757
3,2006,4,978297757
3,2470,4,978297777
3,2115,4,978297777
3,1049,4,978297805
3,552,4,978297837
3,2617,2,978297837
3,648,3,978297867
3,2735,4,978297867
3,1136,5,978298079
3,3114,3,978298103
3,3421,4,978298147
3,1394,4,978298147
4,1210,3,978293924
4,1097,4,978293964
4,3468,5,978294008
4,480,4,978294008
4,3527,1,978294008
4,260,5,978294199
4,1196,2,978294199
4,1198,5,978294199
4,1387,5,978294199
4,2028,5,978294230
4,2366,4,978294230
4,1201,5,978294230
4,2692,5,978294230
4,2947,5,978294230
4,1214,4,978294260
5,2717,1,978241072
5,908,4,978241072
5,919,4,978241072
5,1250,5,978241112
5,356,1,978241112
5,2858,4,978241390
5,1127,1,978241390
5,2188,1,978241390
5,2683,3,978241434
5,3051,2,978241434
5,2997,5,978241556
5,2770,4,978241981
5,2355,5,978241981
5,2908,4,978241981
5,3786,3,978241981
5,3016,4,978242016
5,2759,3,978242080
5,1093,2,978242080
5,2599,5,978242323
5,3113,1,978242323
5,3408,3,978242323
5,2428,3,978242541
5,2959,4,978242541
5,3409,3,978242541
5,2333,4,978242607
5,2716,3,978242607
5,2580,4,978242607
5,2607,2,978242607
5,2318,4,978242640
5,2390,4,978242679
5,913,5,978242740
5,2723,4,978242788
5,2734,2,978242788
5,968,3,978242847
5,299,3,978242934
5,2013,3,978242934
5,24,1,978242934
5,2560,4,978242977
5,1513,4,978242977
5,2692,4,978242977
5,3081,3,978243054
5,2395,5,978243054
5,2762,3,978243054
5,2700,4,978243085
5,3176,2,978243085
5,2806,2,978243085
5,2337,5,978243121
5,2070,2,978243121
5,2721,3,978243121
5,2987,4,978243170
5,3793,2,978243170
5,3578,2,978243803
5,3624,3,978243803
5,3514,2,978243869
5,3513,1,978243896
5,3744,1,978243896
5,3799,3,978243937
5,501,1,978244001
5,1243,3,978244001
5,1617,3,978244025
5,2028,2,978244053
5,1046,5,978244114
5,3083,5,978244114
5,296,4,978244177
5,593,4,978244177
5,318,3,978244177
5,608,4,978244177
5,1213,5,978244177
5,50,5,978244205
5,1719,3,978244205
5,1089,5,978244205
5,860,2,978244493
5,1192,5,978244493
5,2571,5,978244493
5,896,4,978244493
5,714,4,978244493
5,1704,3,978244517
5,1684,3,978244540
5,800,2,978244540
5,1554,3,978244540
5,994,5,978244540
5,3728,2,978244568
5,2289,4,978244568
5,176,4,978244568
5,1788,3,978244603
5,1730,4,978244603
5,562,4,978244603
5,34,4,978244603
5,1912,3,978244624
5,162,4,978244624
5,2282,3,978244667
5,1649,4,978244667
5,41,4,978244692
5,1175,5,978244759
5,728,4,978244759
5,2437,2,978244759
5,581,3,978244808
5,2291,5,978244808
5,2159,1,978244808
5,36,3,978244808
5,1449,4,978244830
5,3163,5,978244852
5,1171,4,978244852
5,461,3,978244893
5,3267,4,978244893
5,1509,3,978244962
5,3046,3,978244962
5,3418,3,978244962
5,32,4,978244962
5,39,3,978245037
5,265,3,978245037
5,1529,4,978245037
5,3260,4,978245065
5,29,5,978245065
5,1095,4,978245065
5,3499,3,978245065
5,1635,4,978245314
5,1279,1,978245314
5,1923,3,978245314
5,1500,3,978245314
5,1650,3,978245314
5,866,4,978245334
5,47,3,978245334
5,1734,4,978245334
5,215,3,978245422
5,3006,3,978245422
5,2890,4,978245445
5,2323,4,978245445
5,272,3,978245487
5,1535,4,978245513
5,1759,4,978245513
5,1594,1,978245548
5,2359,3,978245568
5,1517,4,978245568
5,1885,4,978245568
5,1392,4,978245645
5,2916,1,978245645
5,1610,4,978245645
5,3100,1,978245645
5,16,3,978245645
5,1747,2,978245663
5,497,3,978245687
5,1466,3,978245695
5,2384,3,978245708
5,2058,1,978245740
5,1732,5,978245740
5,150,2,978245763
5,733,1,978245763
6,3072,4,978236075
6,2006,4,978236122
6,912,4,978236122
6,1043,4,978236219
6,3534,4,978236219
6,1210,3,978236219
6,377,3,978236383
6,17,4,978236383
6,1441,4,978236383
6,3685,3,978236519
6,1296,3,978236519
6,2081,4,978236567
6,3699,4,978236567
6,2100,3,978236567
6,1674,4,978236567
6,2802,4,978236612
6,1959,3,978236612
6,2406,5,978236670
6,1101,4,978236670
6,3501,5,978236670
6,1088,5,978236670
6,2469,3,978236670
6,3524,3,978236719
6,1188,4,978236771
6,2858,1,978236809
6,2396,4,978236809
6,1806,3,978236876
6,569,4,978236876
6,2506,3,978236975
6,2082,3,978236975
6,1,4,978237008
6,2321,3,978237034
6,590,3,978237232
6,2966,5,978237273
6,296,2,978237379
6,838,4,978237444
6,34,4,978237444
6,588,4,978237511
6,595,4,978237511
6,1688,5,978237570
6,364,4,978237570
6,48,5,978237570
6,1566,4,978237570
6,199,5,978237570
6,1030,4,978237691
6,1380,5,978237691
6,1035,5,978237767
6,3604,5,978237767
6,1947,5,978237767
6,914,5,978237767
6,1028,4,978237767
6,3600,3,978237813
6,2017,3,978237813
7,1270,4,978234581
7,480,4,978234607
7,442,4,978234632
7,1196,5,978234632
7,1221,4,978234659
7,648,4,978234737
7,3578,3,978234737
7,3793,3,978234737
7,1997,5,978234737
7,3753,4,978234737
7,1610,5,978234786
7,589,5,978234786
7,2571,5,978234786
7,457,5,978234786
7,110,5,978234786
7,2028,5,978234786
7,377,3,978234810
7,3418,3,978234810
7,2916,5,978234842
7,6,4,978234842
7,733,5,978234842
7,474,5,978234842
7,1580,4,978234842
8,1210,4,978228789
8,111,5,978228832
8,908,5,978228882
8,3481,4,978228882
8,1573,4,978228960
8,480,5,978228960
8,589,5,978229138
8,393,2,978229138
8,2028,5,978229138
8,3265,5,978229138
8,3418,3,978229138
8,2692,5,978229138
8,2916,5,978229172
8,2571,5,978229172
8,110,5,978229172
8,377,4,978229204
8,2427,5,978229204
8,555,4,978229204
8,3267,5,978229204
8,163,5,978229246
8,3107,5,978229246
8,2278,3,978229293
8,2490,2,978229293
8,1916,5,978229293
8,1580,4,978229293
8,733,3,978229347
8,2006,3,978229347
8,3256,5,978229347
8,349,4,978229347
8,2699,5,978229347
8,288,5,978229391
8,2600,2,978229391
8,25,5,978229477
8,1265,5,978229524
8,2396,5,978229524
8,39,3,978229571
8,265,4,978229571
8,17,4,978229571
8,1059,3,978229614
8,1277,3,978229614
8,1735,4,978229614
8,1393,5,978229702
8,2291,5,978229702
8,1639,5,978229702
8,2858,5,978229817
8,1213,5,978229817
8,296,5,978229857
8,527,4,978229857
8,608,5,978229857
8,1704,5,978229900
8,2329,5,978229900
8,3260,3,978229957
8,3386,3,978229979
8,3252,3,978230013
8,1730,4,978230013
8,36,4,978230013
8,1466,4,978230052
8,2908,3,978230052
8,16,4,978230095
8,2336,3,978230120
8,2686,4,978230152
8,3250,3,978230184
8,562,5,978230184
8,3006,3,978230227
8,3148,3,978230248
8,337,5,978230248
8,58,5,978230286
8,73,4,978230286
8,1673,5,978230356
8,1120,4,978230391
8,1411,5,978230391
8,538,3,978230391
8,3246,4,978230391
8,508,3,978230435
8,161,3,978230435
8,506,3,978230483
8,2324,3,978230483
8,3147,5,978230550
8,2442,4,978230550
8,1840,4,978230577
8,150,4,978230611
8,524,5,978230611
8,1660,3,978230611
8,1678,5,978230649
8,3105,4,978230666
8,476,3,978230687
8,14,4,978230756
8,1357,4,978230800
8,1721,5,978230800
8,2268,3,978230852
8,1682,4,978230852
8,3186,4,978230852
8,2712,3,978230886
8,1653,5,978230886
8,650,5,978230943
8,2702,3,978230943
8,253,5,978230943
8,1589,4,978230943
8,345,3,978230943
8,1621,3,978230966
8,24,4,978230966
8,1810,2,978231031
8,2541,3,978231031
8,1693,3,978231121
9,3751,4,978224859
9,1961,5,978224859
9,912,4,978224879
9,1210,4,978224893
9,3178,3,978224908
9,1221,4,978224908
9,3916,3,978225153
9,3948,3,978225177
9,527,5,978225303
9,1233,3,978225303
9,593,5,978225314
9,1213,4,978225314
9,2858,4,978225333
9,50,4,978225333
9,1148,4,978225333
9,920,3,978225401
9,1307,4,978225429
9,2692,4,978225429
9,1552,2,978225489
9,3510,3,978225570
9,3408,4,978225570
9,3793,4,978225581
9,3755,2,978225613
9,3623,4,978225671
9,3298,4,978225686
9,3717,3,978225709
9,3301,2,978225718
9,3513,3,978225730
9,3452,2,978225746
9,3826,2,978225758
9,3484,2,978225778
9,3148,3,978225827
9,318,5,978225883
9,720,4,978225898
9,745,4,978225898
9,608,4,978225898
9,2028,5,978225908
9,1617,4,978225924
9,1704,4,978225924
9,1,5,978225952
9,2599,2,978225952
9,3114,4,978225952
9,1223,4,978225968
9,1089,4,978225968
9,2571,5,978225984
9,3160,3,978225984
9,2762,4,978225984
9,457,5,978226006
9,1310,3,978226006
9,162,4,978226023
9,150,3,978226041
9,3006,3,978226041
9,25,4,978226041
9,2355,4,978226054
9,1265,4,978226066
9,2324,5,978226066
9,1393,3,978226081
9,3147,4,978226081
9,47,5,978226093
9,1639,4,978226109
9,1784,3,978226109
9,1500,4,978226123
9,2959,4,978226123
9,377,3,978226150
9,1446,3,978226150
9,1669,3,978226150
9,223,4,978226165
9,1923,5,978226165
9,3253,4,978226165
9,2166,4,978226197
9,1358,4,978226207
9,3255,4,978226216
9,1584,5,978226233
9,1466,4,978226248
9,1721,5,978226248
9,778,5,978226248
9,1343,3,978226261
9,1060,4,978226261
9,412,3,978226261
10,597,4,978224375
10,743,3,978224375
10,858,3,978224375
10,1948,4,978224400
10,1210,4,978224400
10,1282,5,978224549
10,2312,5,978224549
10,3751,5,978224549
10,551,3,978224549
10,2858,3,978224627
10,2033,3,978224675
10,3155,5,978224705
10,2791,4,978224705
10,480,4,978224705
10,1544,4,978224749
10,2135,4,978224779
10,2657,4,978224779
10,3675,5,978224779
10,2399,4,978224821
10,648,4,978224925
10,3189,4,978225033
10,3481,4,978225050
10,3408,4,978225070
10,3629,3,978225428
10,1204,4,978225456
10,2762,5,978225541
10,1148,5,978225541
10,919,5,978225561
10,1927,3,978225599
10,1198,5,978225630
10,541,5,978225630
10,1234,4,978225630
10,2300,5,978225682
10,3037,5,978225682
10,1293,4,978225682
10,912,3,978225708
10,1270,4,978225735
10,1291,5,978225735
10,1954,3,978225735
10,3114,4,978225759
10,1302,5,978225779
10,1214,4,978225800
10,1079,5,978225800
10,1215,4,978225824
10,1080,5,978225824
10,1201,2,978225853
10,110,4,978225853
10,588,4,978225900
10,223,2,978225900
10,913,3,978225900
10,1278,5,978225922
10,2918,5,978225922
10,954,5,978225922
10,2716,4,978225952
10,1294,4,978225952
10,1387,3,978225952
10,3868,3,978225997
10,3035,3,978225997
10,2997,4,978226026
10,1028,5,978226068
10,3296,4,978226103
10,3702,3,978226103
10,589,4,978226128
10,277,3,978226147
10,2336,5,978226165
10,2959,3,978226165
10,2872,4,978226186
10,926,4,978226212
10,3095,4,978226212
10,3198,3,978226212
10,3471,5,978226231
10,1254,3,978226254
10,1411,4,978226287
10,2324,5,978226287
10,3671,4,978226287
10,1682,5,978226319
10,150,5,978226319
10,2000,5,978226319
10,1271,5,978226349
10,3194,4,978226349
10,3358,5,978226378
10,1580,5,978226401
10,2501,5,978226402
10,802,5,978226425
10,2863,4,978226443
10,1,5,978226474
10,953,5,978226474
10,1269,5,978226500
10,3525,2,978226500
10,2355,4,978226500
10,3087,5,978226500
10,1307,5,978226546
10,1250,3,978226572
10,364,4,978226698
10,1084,4,978226698
10,3451,5,978226739
10,2100,5,978226739
10,180,2,978226766
10,1947,5,978226805
10,914,5,978226805
10,3703,2,978226805
10,356,5,978226833
10,1253,5,978226866
10,2080,4,978226866
10,3066,2,978226866
10,2529,4,978226866
10,3699,5,978226866
10,3723,4,978226896
10,2291,4,978226896
10,594,5,978226913
10,3097,5,978226951
10,1230,4,978226968
10,2804,5,978227003
10,368,4,978227003
10,2040,4,978227003
10,587,5,978227028
10,920,5,978227029
10,653,4,978227051
10,62,5,978227051
10,2496,4,978227087
10,3100,3,978227105
10,3359,3,978227125
10,3255,4,978227143
10,943,4,978227166
10,2948,4,978227166
10,1408,4,978227188
10,2874,5,978227188
10,915,5,978227215
10,918,5,978227215
10,539,5,978227239
10,1653,5,978227239
10,592,4,978227263
10,1104,4,978227263
10,1257,5,978227300
10,1088,5,978227300
10,2041,3,978227300
10,1243,5,978227300
10,2302,5,978227317
10,2321,4,978227336
10,3386,4,978227379
10,1287,3,978227425
10,1967,5,978227442
10,1012,3,978227462
10,3247,4,978227481
10,1921,4,978227503
10,316,5,978227503
10,2662,4,978227529
10,104,3,978227551
10,971,5,978227551
10,3086,4,978227574
10,1357,5,978227625
10,2294,4,978227625
10,2371,4,978227625
10,590,5,978227646
10,2078,4,978227646
10,2174,5,978227669
10,963,5,978227669
10,2001,4,978227669
10,3363,5,978227696
10,2617,4,978227696
10,7,4,978227763
10,1019,4,978227763
10,2003,4,978227807
10,2137,4,978227842
10,2967,4,978227848
10,1356,5,978227871
10,3701,3,978227871
10,1220,4,978227912
10,2115,5,978227934
10,1517,3,978227961
10,2018,4,978227993
10,2081,5,978228053
10,3039,4,978228053
10,1025,4,978228074
10,2393,4,978228074
10,2011,4,978228118
10,2470,5,978228118
10,3500,5,978228153
10,1101,4,978228153
10,596,4,978228174
10,2012,5,978228174
10,2622,5,978228212
10,2161,5,978228212
10,1375,4,978228212
10,1923,5,978228288
10,1372,4,978228288
10,2746,5,978228307
10,3928,4,978228307
10,3704,2,978228364
10,3174,4,978228364
10,2628,3,978228408
10,671,3,978228408
10,1032,4,978228428
10,1441,5,978228451
10,3809,5,978228451
10,3591,5,978228525
10,1031,4,978228546
10,2045,3,978228575
10,3608,3,978228601
10,1042,5,978228601
10,2015,5,978228601
10,317,4,978228625
10,780,5,978228625
10,3259,5,978228644
10,1756,4,978228655
10,1020,3,978228726
10,3252,3,978228727
10,586,3,978228747
10,2082,3,978228754
10,292,4,978228798
10,2453,4,978228798
10,2111,4,978228798
10,2090,4,978228820
10,2138,3,978228848
10,543,4,978228848
10,253,5,978228886
10,3501,5,978228911
10,333,3,978228911
10,3072,4,978228930
10,2423,5,978228930
10,2046,4,978228966
10,2043,5,978228989
10,2109,4,978229007
10,1676,4,978229028
10,1124,5,978229075
10,2094,4,978229097
10,329,5,978229147
10,2431,5,978229147
10,2133,4,978229171
10,1016,5,978229171
10,2124,3,978229208
10,2436,5,978229227
10,1633,4,978229266
10,938,4,978229273
10,1345,3,978229295
10,1380,5,978229336
10,344,4,978229343
10,370,3,978229389
10,1573,5,978229389
10,2054,4,978229409
10,1135,4,978229435
10,2005,4,978229459
10,2047,4,978229459
10,435,4,978229498
10,1371,4,978229517
10,351,4,978229562
10,1125,4,978229562
10,2002,4,978229562
10,1409,5,978229624
10,2093,4,978229624
10,2049,5,978229624
10,2316,4,978229666
10,2424,5,978229666
10,830,5,978229716
10,282,5,978229716
10,1091,3,978229753
10,1884,2,978229772
10,3153,2,978229791
10,248,5,978229811
10,3439,2,978229894
10,1377,3,978229894
10,153,3,978229917
10,186,3,978229938
10,3812,4,978229959
10,2497,4,978229979
10,1586,4,978229979
10,3688,3,978230022
10,2136,4,978230063
10,48,4,978230090
10,2375,4,978230090
10,208,4,978230132
10,3099,3,978230170
10,2378,3,978230187
10,1918,3,978230230
10,1513,3,978230230
10,1690,4,978230253
10,2770,4,978230253
10,765,4,978230330
10,1959,5,978230330
10,1566,3,978230330
10,542,4,978230386
10,203,4,978230426
10,1583,4,978230461
10,2826,4,978230540
10,3254,3,978230540
10,3869,3,978230562
10,24,3,978230586
10,2530,3,978230586
10,2091,3,978230593
10,3264,3,978230671
10,3388,3,978230736
10,2405,4,978230754
10,1320,3,978230837
10,2072,4,978230923
10,1015,3,978230923
10,520,4,978230923
10,784,3,978230946
10,1030,3,978230946
10,3948,4,978295480
10,2067,3,979167600
11,1198,4,978218913
11,587,3,978219045
11,3755,3,978219385
11,318,5,978219547
11,593,5,978219607
11,50,5,978219607
11,2858,5,978219634
11,608,5,978219667
11,1704,5,978219701
11,3105,5,978219702
11,994,5,978219733
11,1358,5,978219776
11,1089,5,978219776
11,3418,5,978219776
11,1265,3,978219815
11,2762,5,978219815
11,764,5,978219869
11,778,4,978219895
11,1784,5,978219917
11,543,5,978219917
11,2580,5,978220030
11,2329,5,978220030
11,1188,4,978220319
11,440,2,978220361
11,1923,5,978220393
11,3160,4,978220432
11,597,3,978220521
11,3148,4,978220521
11,441,3,978220561
11,3255,3,978220577
11,1059,4,978220622
11,249,3,978220645
11,2712,1,978220669
11,345,4,978220669
11,2959,5,978220687
11,480,4,978220743
11,986,1,978220829
11,2710,3,978220867
11,1916,4,978220867
11,515,3,978220867
11,1747,3,978220867
11,2302,4,978220896
11,454,2,978220930
11,1498,3,978221017
11,3178,4,978221047
11,3176,3,978221069
11,3107,3,978221143
11,551,3,978221164
11,1042,2,978221225
11,481,5,978221260
11,1573,1,978221307
11,3249,1,978221581
11,1563,5,978221617
11,342,3,978221632
11,1701,4,978221676
11,2997,4,978902286
11,2706,2,978902286
11,1887,2,978902286
11,85,1,978902286
11,590,3,978902349
11,1441,3,978902349
11,110,3,978902349
11,2355,1,978902350
11,1673,3,978902350
11,36,3,978902405
11,3101,1,978902406
11,246,4,978902439
11,1213,4,978902439
11,2639,2,978902477
11,272,2,978902477
11,3499,2,978902477
11,1546,4,978902521
11,531,3,978902521
11,2282,4,978902522
11,47,3,978902560
11,2106,3,978902560
11,2396,2,978902561
11,1682,1,978902586
11,708,1,978902586
11,2804,5,978902902
11,1394,4,978902965
11,1136,4,978902965
11,1244,4,978903024
11,1259,3,978903041
11,1080,4,978903076
11,1307,3,978903076
11,1288,4,978903107
11,3396,1,978903107
11,2321,3,978903107
11,2918,5,978903129
11,2791,4,978903186
11,2883,3,978903186
11,2766,4,978903209
11,356,5,978903209
11,2174,4,978903278
11,3552,1,978903278
11,1197,5,978903297
11,1278,3,978903297
11,3448,4,978903351
11,3608,4,978903365
11,2359,2,978903379
11,357,1,978903395
12,934,2,978218568
12,1641,3,978218568
12,999,4,978218568
12,2616,1,978218568
12,3785,3,978218568
12,3265,4,978218916
12,1303,4,978218916
12,1198,5,978218949
12,813,3,978218949
12,3897,4,978218949
12,858,5,978218949
12,1221,5,978218949
12,919,5,978220120
12,1233,3,978220120
12,1193,4,978220179
12,111,5,978220179
12,593,5,978220193
13,1197,4,978201320
13,1291,4,978201320
13,1331,4,978201342
13,1196,5,978201342
13,296,4,978201368
13,3745,3,978201368
13,1097,5,978201368
13,318,4,978201660
13,527,5,978201660
13,593,5,978201672
13,2028,4,978201687
13,1446,3,978201711
13,50,4,978201724
13,2571,5,978201740
13,1393,3,978201740
13,1610,3,978201761
13,2686,4,978201777
13,110,4,978201777
13,589,5,978201811
13,457,2,978201811
13,1233,3,978201811
13,3418,3,978201825
13,1429,3,978201843
13,1356,4,978201843
13,2006,3,978201843
13,1370,3,978201859
13,1527,4,978201859
13,10,3,978201884
13,1372,4,978201884
13,21,3,978201884
13,1580,4,978201884
13,648,3,978201927
13,780,4,978201927
13,2916,3,978201927
13,380,3,978201927
13,165,3,978201946
13,3256,3,978201946
13,368,2,978201969
13,1722,3,978201969
13,2617,3,978201969
13,2628,3,978201987
13,329,4,978201987
13,1377,3,978202039
13,459,3,978202039
13,1690,3,978202057
13,736,4,978202073
13,1544,4,978202073
13,1049,3,978202073
13,2094,3,978202089
13,2616,3,978202089
13,1479,3,978202104
13,2002,3,978202104
13,153,3,978202125
13,434,3,978202151
13,517,3,978202151
13,1262,4,978202201
13,1198,5,978202201
13,919,4,978202201
13,1204,5,978202201
13,1287,5,978202219
13,260,5,978202219
13,1259,4,978202246
13,590,4,978202246
13,1073,3,978202246
13,2871,3,978202282
13,1210,4,978202282
13,3479,4,978202283
13,3417,3,978202283
13,2987,3,978202328
13,1374,4,978202328
13,3070,1,978202328
13,952,3,978202328
13,1127,4,978202328
13,1129,3,978202328
13,480,4,978202328
13,2161,4,978202353
13,1376,3,978202353
13,349,3,978202353
13,2640,3,978202377
13,592,3,978202377
13,1967,3,978202377
14,2243,3,978200300
14,1968,2,978200300
14,2976,3,978200300
14,3033,4,978200320
14,1982,1,978200340
14,2920,5,978200528
14,2572,1,978200645
14,2826,2,978200645
14,2858,3,978200645
14,2997,5,978200689
14,2694,1,978200689
14,2959,2,978200800
14,3578,4,978200828
14,3354,3,978200924
14,3623,3,978200924
14,2686,5,978200975
14,2692,4,978200975
14,2762,5,978201003
15,748,3,978196103
15,1198,4,978196126
15,3421,4,978196170
15,1968,4,978196188
15,3178,4,978196210
15,2706,4,978196348
15,3534,3,978196348
15,2826,4,978196348
15,2188,3,978196348
15,2858,4,978196348
15,2707,4,978196389
15,3004,2,978196389
15,2683,4,978196389
15,3155,4,978196389
15,2997,2,978196418
15,3298,4,978196418
15,2694,4,978196418
15,3005,4,978196442
15,2770,1,978196442
15,2881,3,978196472
15,3113,4,978196499
15,2605,3,978196499
15,3408,4,978196499
15,2712,3,978196521
15,2959,3,978196521
15,2688,3,978196546
15,3717,3,978196546
15,3578,5,978196546
15,2719,3,978196579
15,2676,3,978196625
15,2882,3,978196625
15,3160,2,978196657
15,3174,4,978196657
15,3354,2,978196692
15,2581,3,978196692
15,3623,3,978196692
15,2490,4,978196741
15,3753,5,978196741
15,2598,3,978196775
15,2394,4,978196775
15,2485,3,978196817
15,2724,3,978196817
15,2762,4,978196817
15,2396,4,978196817
15,2702,1,978196848
15,2840,4,978196848
15,2841,4,978196848
15,3176,4,978196848
15,2961,3,978196848
15,3798,4,978196866
15,2763,3,978196866
15,110,5,978196933
15,2268,4,978196975
15,2000,4,978197004
15,2001,4,978197004
15,2002,3,978197004
15,3624,4,978197054
15,2424,3,978197100
15,3566,2,978197314
15,3535,2,978197348
15,2916,4,978197453
15,380,3,978197453
15,2006,4,978197453
15,1615,3,978197476
15,1580,2,978197476
15,1840,2,978197493
15,2617,1,978197517
15,3948,3,978197734
15,318,4,978197830
15,527,4,978197830
15,50,4,978197842
15,2028,4,978197856
15,2571,4,978197870
15,1704,4,978197887
15,73,4,978197903
15,300,4,978197928
15,296,3,978197928
15,3147,4,978197971
15,457,4,978197971
15,3148,4,978197985
15,480,4,978197998
15,1487,4,978198011
15,628,4,978198040
15,364,4,978198062
15,3418,3,978198062
15,1271,3,978198104
15,1923,4,978198104
15,47,4,978198104
15,1784,3,978198125
15,3105,3,978198125
15,357,1,978198125
15,2501,4,978198125
15,1885,2,978198150
15,524,4,978198150
15,2391,3,978198150
15,356,4,978198169
15,1610,4,978198169
15,1265,3,978198201
15,1639,2,978198201
15,32,3,978198235
15,104,4,978198235
15,3256,4,978198236
15,6,4,978198250
15,2908,3,978198266
15,2506,2,978198277
15,2321,2,978198301
15,1343,3,978198323
15,3499,4,978198323
15,141,4,978198350
15,2302,3,978198379
15,1608,3,978198379
15,1777,3,978198394
15,3723,4,978198394
15,805,4,978198420
15,1883,3,978198442
15,1396,4,978198442
15,1672,4,978198442
15,1625,4,978198456
15,539,4,978198469
15,2496,3,978198493
15,500,4,978198493
15,368,3,978198493
15,3261,2,978198493
15,2058,3,978198516
15,587,3,978198535
15,3145,3,978198535
15,1485,3,978198548
15,832,4,978198581
15,1527,4,978198581
15,1092,4,978198581
15,1732,3,978198601
15,3108,4,978198616
15,344,4,978198640
15,553,4,978198649
15,780,2,978198735
15,3081,3,978198735
15,2433,4,978198735
15,1370,4,978198772
15,231,2,978198790
15,442,3,978198790
15,1673,3,978198818
15,2273,3,978198834
15,1810,4,978198834
15,2567,4,978198847
15,788,3,978198874
15,1909,4,978198907
15,266,4,978198907
15,2272,3,978198907
15,2539,2,978199023
15,3646,3,978199149
16,2643,3,978174188
16,266,2,978174188
16,1269,4,978174240
16,2555,2,978174296
16,1682,4,978174296
16,3004,3,978174414
16,3516,3,978174414
16,2572,4,978174414
16,2683,4,978174414
16,2699,5,978174414
16,2770,3,978174443
16,2355,5,978174443
16,2975,5,978174443
16,3016,2,978174490
16,2722,2,978174490
16,1911,3,978174535
16,2828,1,978174535
16,2369,5,978174535
16,2888,3,978174535
16,3175,4,978174568
16,2720,1,978174597
16,2856,1,978174597
16,2629,2,978174639
16,2713,2,978174639
16,2761,4,978174639
16,2392,2,978174639
17,1185,5,978158471
17,1193,5,978158471
17,2752,4,978158471
17,1614,5,978158471
17,1779,2,978158536
17,1343,4,978158536
17,1270,5,978158536
17,1210,4,978158536
17,2549,3,978158536
17,3510,4,978158656
17,3624,4,978158656
17,3578,5,978158656
17,1997,4,978158656
